Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
473989,B000CQC08C,A2PQUL8TI4P4HV,Nakkiel,0,0,5,1303344000,Great Tea,"It has a very unique flavor. It is a bit of a harsh taste (Not mellow), but I love it."
473997,B000CQC08C,A1Q8I1IQL3V4D4,"J. Atkinson ""reptile geek""",0,0,5,1288396800,"The best tea, delicious!",This is the best tea.  I like it as well as coffee.  Highly recommend it!
474007,B000CQC08C,A22S6W3ZQNSUGI,"Sheila ""Reader""",0,0,5,1268438400,Great teabag tea...,"Loved this tea. However, make sure you brew it long enough (per cup)..see instructions on box."
474010,B000CQC08C,A1JW1786KEU6QL,"C. Wichman ""TerraNova""",0,0,5,1264550400,Treasure in a cup,6oz of H2O + 3min time + 1 french vanilla creamer=an aromatic sweet creamy treat with no giult.
474022,B000CQC08C,AKRXVIOR8O0W7,"Karen R. Goldman ""Goldie""",0,0,5,1210291200,Best tasting Mint tea for the price,"I go thru a lot of this brand, and hope I can find some more cases on amazon."
474030,B000CQC08C,A13Q6D42B6UXUA,Horse Trader,1,2,5,1174694400,"Morocco, the land of Babel","Maybe you can't speak the language, but you will appreciate their tea - very refreshing."
474063,B000CQC08C,A2L7GN7U5A40AW,Rose Lain,4,4,5,1222819200,delicious,I have tasted several brands of the Jasmine Green tea and found this to be my favorite.
474089,B000CQC08C,A1Y8PKHAFQ3QFI,"Dawn Dexter ""dmd""",2,2,5,1176249600,If you love tea,I tried this tea about a year ago and loved it.  Glad to find it online for such a great price.
474107,B000CQC08C,A1SZHECU3Z5OYV,V. Roberts,1,1,5,1306627200,too good to be heathy,This Green Chai Tea is very good--how can it be healthy and seem like a treat at the same time?
474138,B000CQC08C,A1E11EK6AQ5VF,"Susie L ""Suesan""",1,1,5,1220659200,Stash premium green tea,One of the best invidually bagged green teas.  I am picky but I enjoy this tea.
474142,B000FA3L24,A364G7X2C85G36,S. ANDERSON,4,4,5,1288569600,rice,Very good rice - fun too.  It is between the texture of white rice and wild rice.  We like it.
474182,B000PQSNJE,A1ULR1ICA9XRUN,"Virginia Ludlow ""McGoo""",0,0,5,1242345600,scooter mc goo,The product was what I was hoping to receive and was in good condition on arrival.
474207,B000LRH4OW,A36E7R0QKE3P47,Thelma Ablan,1,1,4,1283299200,Labna,"This Labna is thick and delicious.. Great with grape leaves, pita and anything middle eastern."
474379,B001FA1MHY,A1D0ENLCPR6XOV,Patsy,0,0,5,1268611200,Delicious,My husband has Celiac Disease.  I buy these for him and he LOVES them.
474412,B003SBZC1U,A1XK29NSHFQ0Q5,"KoolVeg ""KoolVeg""",6,7,5,1291161600,Sweet!,Blue Sky Free Cola is the best tasting diet cola I have had.<br />It's sweet and no after taste. :)
474461,B007OXJKCK,A2KZMB70YJARSD,VMCPREZ,0,0,5,1337126400,Great coffee,I really enjoy this coffee - I have used a variety of the K-cups and this is one of the best.
474531,B002GWH7O2,A3N2L3BIDKIC79,Marc Spitzer,4,4,5,1267574400,Makes good peppermint tea,It is good quality peppermint and makes very good tea.  For thew price you can not beat it.
474570,B0019SP8UO,A14N994EM3H18B,"C. Edwards ""Almost skinny""",1,3,4,1226793600,Yummy coffee!,Nice change from the regular pods. The coffee smells and taste yummy. A nice treat after dinner.
474585,B0015DA1MS,A2GYT1T5KQAUJ,"Diana Green ""frequent buyer""",0,0,4,1275609600,yum,"loved the candy, did not like the price, I love good licorice, so it was worth it"
474607,B000ICPUYQ,A2ZD3N1NZRYHXD,SnapDoc,0,0,3,1196208000,Tassimo Signature blend decaf T Discs,"Taste is very good, but not rich enough for those who prefer very dark roasts."
474698,B002JGBBWY,A1CSPDCXMZVGQK,foofoo,0,5,3,1274745600,good. but to sweet.,"While these are good, they are to sweet and provide to many carbs and not enough protein."
474810,B00139VS8U,A2FEDQSPQ6QPCG,"Cassandra R. Grady ""Cassandra R. Grady""",0,0,5,1334707200,I  had a sweet tooth.,I have not had this item in a long time. This is a sweet treat for me. What a good treat.
474915,B001FA1LJI,AYDFWVGH3T9JR,K. E. Brunk,1,1,5,1244160000,best black tea,This is the best black tea- it's smooth and makes a really nice strong cup.
474928,B0015UW23M,AIUP0RI2RLEHK,"Judith K. ""Jay Kay""",0,0,5,1301443200,sicilian chicken soup,I really enjoy this soup.  It is not salty and makes a very good lunch.  Not homemade but good.
474932,B0015UW23M,A3HMSEBFGOJGD2,"MercuryMe ""keep it real""",0,0,4,1285286400,Very pleasant,My husband loves this soup. We add things to it to thicken it up and also use less water.
474934,B0015UW23M,A2NDQM1JEJJ0QT,Trinh Hua,0,0,3,1265068800,just okay,just okay.  i bought a case of these but only ate one.  a bit too much sodium for me.
474987,B0026WL1F8,AFE88MWKWJQ3F,Rosie B. Taylor,1,1,4,1231804800,VERY GOOD,"My son is in MCC in Washington State, he received these items, and so far, no complains."
474995,B0026WL1F8,A7TG5MQMCG60,Bruce Holmquist,0,0,5,1260403200,Oberto Sausage Sticks,I have always liked Oberto sausage and these short bite sized links are very handy.
474997,B0026WL1F8,AT0C5Z0NL2F73,Norman C. Barthold,1,2,5,1231804800,Great Product,O BOY Oberto  pep sticks and sausage sticks are the best I buy them when I get to Seattle
475011,B0026WL1F8,ASIGRUB6BNXEM,"S. Aiton ""ZootSA""",0,8,1,1237766400,Too bad you can't give it 0 stars!!!,"Only good use for these would be: In case of poisoning, use to induce vomiting!"
475035,B001I78ZYC,A3AFBKHUEWDITN,Hannah,9,12,1,1350518400,Disappointingly accurate sale.,"When it arrived, I found, to my dismay, that the box was full of candy corn. Would not buy again."
475102,B000FDB3XK,A157W68QY5PBWY,"Zhujun Jiang ""Therpist/Doctoral Student in Ps...",0,0,4,1316304000,Good Supplement for a Salad,Love to chop it up and put it in my salad. Tastes good. I purchased a dozen at a time.
475131,B000G7WWW6,A1U1AM81NT3F3L,Beverly Kingsley,2,3,5,1167868800,Delicious and decadent,"Best biscotti I have ever had, and I have tried a lot."
475168,B000G7WWW6,A18WXDHTOSE24Y,N. Southerland,0,1,5,1240185600,Nonni's are great,Have bought them from Amazon before and can't beat the price.  Love the product.
475196,B001ELL4PY,A2MHFZNKXGOAPG,Donalda V. Smith,0,5,1,1267920000,Albanese assorted fish,These were the worst candy fish I have ever had. I had to throw them away.
475221,B0002GUJIK,A2UFGGT8JA19DE,Grau,0,3,3,1197158400,Not shrimp chips,"Disappointing.  More a salty flavor than shrimp.  Made from wheat, not a rice cracker."
475228,B001EQ4H08,A9E9L159FFMHP,S. Wood,0,1,5,1211155200,No problems....,"Everyone at my house liked this flavor.  No problems with shipping, everything was great.  =)"
475229,B004NWQ032,AOXZQWI5PR145,Dh,0,0,4,1312329600,Plenty of petals,Enough petals to cover a floor or bed or both. Not as elegant as real petals but they are reusable.
475239,B000V91N6A,ALAWIU4MRHSFB,David Wachtel,1,1,5,1323043200,great,great yummy candy at a good price i will be buy more from amazon and had the best quality candy
475443,B0015D6G6S,ABCXJIXC6Q6EB,Arthur Kang,0,2,1,1225065600,horrible gum,the flavor lasts for like 10 seconds then have to chew another piece not a good bubblegum at all.
475444,B000EYLK2Y,A69CGDRUGXTV,L. Haines,4,4,5,1173398400,Love This Healthy Snack!,So delicious and so healthy.  Fresh and crunchy - much better than peanuts.  I love these soy nuts!
475456,B000EYLK2Y,A1B2PWF2KGR0A7,Harper,0,0,4,1167782400,Nice snack,"We enjoyed these, and they are a healthy snack.  They are not low calorie, but very nutritious."
475457,B000EYLK2Y,A2452CSMM8FTVH,C. Gordon,0,2,1,1234310400,Have not received this product.,"Ordered on January 8th, but as of February 10th, I have still not received this product."
475464,B000EDDS3O,AHQHLC9PVQC1B,GF in Tempe,4,4,5,1168300800,Great brown rice flour,This bulk pricing is a good deal on a GF brown rice flour. Essential product for a GF pantry.
475483,B000EDDS3O,A2YQ08CABGOH0P,francisco G,0,0,5,1324080000,great prodouct  :),:D worth every penny will be back when i need more  brown rice flour  :D  :D  :D :D  :D :D  :D
475514,B001E53TMQ,A23OOJEVAL0XQR,"F. B. Ford ""Benita""",6,6,5,1215129600,Addicting,This stuff is addicting and since I can't get it locally - Yeah for Amazon!
475557,B001E53TMQ,A1AIO0ZPT02IQM,scott lazore,0,0,5,1219708800,refreshing and sugar free,"this flavor is one of three that I buy regularly, it has a great flavor, and is sugar free"
475591,B003M63CCW,A3A3FL72P6QD2C,Drury L. Woodson III,1,1,5,1165104000,Eagle Pack Anchovy,"Papillon doggies love this food. Obviously great flavor, super ingredients, and a smaller kibble."
475604,B003M63CCW,A2O8UQ9WQRD0OM,"Julie Jeffrey-Robinson ""Julie robinson""",0,0,5,1266710400,Eagle Pack,Amazon was very timely in getting the product to us despite the weather.  My dogs loved the food
475622,B0039UVOLM,A31GF8PZPBJ40U,denise r kirkland,0,2,1,1336348800,Cost,My dogs love these bones but these were too expensive. I will try to find them at a lower cost.
475634,B000KRD3TS,A2ARS1HKX6FMSA,"Julia J. Bishop ""mind for rent""",1,1,5,1178668800,"Hot, Strong & Keeps My Interest...",...just like my man! Try this coffee and you'll never drink Stabucks again!
475693,B00250I61S,A1LNU7R03EZVSO,"Ana ""Ana""",0,0,5,1242604800,Mi-Del gluten free cookies,I will buy these cookies again. I am glad that I order them regardless of the not so good reviews.
475705,B00250I61S,A1EP37VTH32J7C,"Mrs. Johanna Carrion ""jomama""",0,0,5,1218499200,My son loves this.,Very good gluten free animal cookies... We use them as re-inforcers for my son.  Very good product.
475777,B001CHJ09C,A3L2SV7RMW8WC8,"Teresa A. Peavey ""TAP1""",1,1,5,1280275200,java world,Medium body morning roast. When you need a moderate pick me up instead of a jolt!
475780,B001CHJ09C,AK9W7DDX99O2J,"Nancy Nurse ""Fifi""",1,1,4,1255824000,Great coffee,It is great to wake up in the morning and have a delicious cup of this coffee!!!!
475781,B001CHJ09C,A2F1VG3Y2ECG09,S. pranivong,1,1,5,1238803200,Excellent coffee,It is one of my favourite coffee so far.  It is perfect not too weak or strong.
475815,B002JEYXSK,A2JBZHQVQF7MV0,Sherry,0,6,1,1274572800,Nasty!,It is very mushy and has a really strange flavor. I could not gag it down.
475847,B000N4VBUG,ASBL6WUCMRCIJ,Robert Cote,1,1,5,1283212800,celery salt order,Order came quickly and was as described in advertising. No complaint and would order again
475848,B000N4VBUG,AI4GR2ZXXKM73,"J. Godwin ""JMichaelz""",1,1,5,1262476800,Great product!,A great buy for the cook who needs a large quantity of fresh herbs and spices!
475873,B00351JWTQ,A3KMV7PJQPQZKP,Collector,0,0,5,1341187200,too expensive,I was disappointed to see the price.  I can get this same coffee at my local grocery for 30% less.
475881,B00351JWTQ,ABPSQUU8IARK6,Sal,0,0,4,1330041600,very smooth,"Nice cup of coffee, enjoyed it much more than I thought I would. Worth a try, and at a good price."
475928,B000E1FY7Y,A2MFY40487EWLK,BiraRai,2,4,4,1169510400,Great Baby Milk formula,If you baby has hard bowel movement switching to good start will help.<br /><br />BiraRai
475936,B000E1FY7Y,AIWYWSPCMW22U,"A. Lee ""Amz Shopper""",1,3,5,1163635200,easy to mix formula and easy to digest,can't complain. My kid had difficulty digesting other formulas.  this worked great
475963,B00067ZQFG,AHZB7OPXJSEPF,"T. Hargis ""tokenboop""",1,1,5,1237507200,MMMMMMMMMMMM,best ever = bar none = would buy it locally but am living in podunk
475967,B00067ZQFG,A2VU4OO2X6BEPN,Debbie Kendrick,0,0,5,1262995200,Red Baron Barbecue Spice,I use this as a rub on chicken then wrap in bacon and OO LA LA
475987,B000L87PEU,A2VGCB3RZRMP7O,Honolulu Dude,2,2,4,1231891200,Great olive oil,The Meyer lemon adds a great clean flavor that is not over powering.  Very refreshing.
476045,B001V78QZW,A2VXMPDC2A5MYK,"Catherine ""60-year-old retired library worker...",12,12,5,1272672000,Satisfaction,This gave us a chance to try several varieties we might otherwise have missed. Loved it!
476136,B001EQ4EHE,A2FDWJI4I2NYT0,Skibereen,0,0,5,1288569600,Carnation Instant Breakfast,This product is excellant.............and the seller is very prompt.<br />Buy it all the time
476138,B001EQ4EHE,A3K8Z6IIO6NS4B,Olivia Ruiz,0,0,5,1244160000,Easy Going,"This product is so good and easy going. Its simple, quick, and keeps me full in the morning."
476139,B001EQ4EHE,A2EKR81XOT96O5,J. Dyer,0,0,5,1243296000,Great breakfast substitute,Have order this great product in past.  Cannot find NSA in large cannister in stores.
476149,B001EQ4EHE,A27W9G5WBTICCS,"Ahmed Fikri ""Mr. SalJooQ""",6,11,3,1217030400,causes diarrhea,makes a THICK tasty drink. causes me diarrhea most of the times!!! Had to say it! 3 stars.
476154,B000BTB3XI,A38CG0TSY5AZXF,ArtBar,0,0,5,1284940800,The Best,"LifeForce Irish Muesli is not just the best muesli, it is the best cereal there is!"
476227,B0009F3SBE,AJ9WT8VP07F03,D,0,0,5,1277510400,Yogi Green Tea Energy,I really like this tea and it is a lot less expensive than in the stores.
476229,B0009F3SBE,A2D72VZ2YNPSFG,"Zombunny ""PDXMODCHICK""",0,0,5,1226188800,Another great Yogi Tea,I love to prepare this tea along with a peppermint tea. It is smooth and soothing.
476274,B000SQLQ0Y,A1GJ0SCL3BYOO4,Natalie,0,1,5,1323561600,dog loved it!,My dog is a very picky dog with treats. So I saw this and tried it out she loved it!
476279,B000SQLQ0Y,A1TDWOXZM8IW6J,"miss ""mammie""",0,1,5,1282608000,Yummie,Both of my dogs love these treats. They will do almost anything to get one.
476327,B000CPIK5K,AYH5A6U83SHWF,"S. leung ""sj""",2,2,5,1264550400,Delicious and healthy,Delicious and healthy. does not taste like cardboard. great price if you do auto ship.
476359,B003HKY4R0,AS1FCKNKY95ID,"Juli A. Lee ""JingleJL""",0,1,5,1304812800,Great,I am a Diabetic and DO NOT like to have breakfast so I started having these and they are great.
476406,B001ELL44A,A2U9BHX290S3AQ,M. Throckmorton,2,2,5,1206489600,Arrowhead good stuff..!!,I like mushroom bread and adding for a special flavor to other bread. Arrowhead makes good stuff.
476513,B000LKVRVA,A3LJJ86266DBUU,Larry L. Patterson,6,8,5,1178928000,Larry,The absolute best vegan jerky around and believe me I've tried them all. The heat is perfect.
476541,B000LKVRVA,ALXCJZCWCZT2Y,ME,0,0,3,1253232000,It's good but I ordered MILD and they sent WILD,I love the mild and ordered it but received WILD. I ate it anyway but it's not as good.
476549,B000LKVRVA,ALDYWG0CPSYUF,"Marilyn Dalrymple ""MaLing""",0,0,4,1228953600,There isn't to much I can say . . .,So far STonewall's Jerquee is the best of this sort of item I've found.  I always have it on hand.
476560,B000LKVRVA,A2NCIHGERK01RM,Patricia Gott,2,7,1,1174348800,fake jerky,Awful taste it was soft and airy I fed it to my dogs.
476593,B00065AQ3K,A3AOLA4VCW8EEG,Susan Brewer Hartman,0,1,5,1243641600,Super  Product,"Super product, only wish there was a way to obtain it with less in shipping costs."
476611,B000Q6ECIO,A2OZV80NBCQX2X,H. Smart,0,4,5,1323993600,Fleshtone,I have not used this Gel Paste yet but I can't wait to try it out. . . . .
476657,B000ET1OJI,AIMH2S271ET0L,"Beth Cummings ""Beth - Sioux Falls""",0,0,5,1236988800,Thai noodles,"Both easy and delicious - I truly enjoy all of the ""Mama"" brand Thai soups"
476661,B000RT9G2M,A1OOWW0C8LYT60,"Joan Mcginnis ""Joan McGinnis""",0,1,5,1273190400,Yip Yap,These little breath mints  are the cutest shape.  My dogs just love them.
476678,B00153B3KW,A1JLRU74C9ZJMX,"Justin D. Wirth ""TechGeek""",1,1,5,1272758400,Totally Awesome!!!!!!,Uber boost of energy with no let down. Taste is great as well!! Great product!!
476784,B008BY7NSE,A3VFIWVZ2P2SC6,Nancy Nurse,0,0,5,1335398400,Delish and BEST value,"If you like this product, buy the bag.  It is a great value and you will be glad you did."
477031,B001LMT1CY,A3QZAPRP5JOEG,glagar,1,1,5,1277424000,So good!!,Such a great combination of sweet and salty!! Loved the addition of the salt and the bacon.
477114,B000LRFVHE,A11DZADRZDEFA3,MSach,0,0,5,1345075200,Great buy.,Just as I had hoped it would be. Buying this here is such a better buy than the grocery store.
477184,B000K8M9D8,A1HQ9A8S8FDGPM,B. Martin,0,1,5,1235952000,Tetley Tea,Super tea.  Good price.  Easy purchasing process.  What more can you ask?
477221,B002N7OCGQ,A3I58S49YPQ8SU,Melissa J,2,2,5,1209254400,My kids love them,My two little boys love these.  I can't tell them apart from the real gluten version.
477254,B002N7OCGQ,A140VEM0NRBU9,shelly,0,0,5,1295481600,As good as regular!,"These wafers are delicious.  My daughter has celiac so I buy them for her, but I love them too!"
477263,B002N7OCGQ,AUUMVZSHXVAK6,Kate,0,0,5,1281398400,PERFECT wafter cookie,"DELICIOUS. In summer heat they get soggy rather quickly, but freshly opened they are amazing."
477272,B002N7OCGQ,A25ACZJMIW4DQE,sunflwrva,0,0,5,1264982400,delicious,These wafers melt in your month!  I buy by the carton.  we all love them.  Highly recommended.
477280,B002N7OCGQ,A5CG559ETQAWN,H. Davis,0,0,5,1239667200,My favorite gluten-free cookies,"These are my favorite gluten-free cookies, and I have tried a lot of brands. What more can I say?!"
477527,B001EQ4P00,A7BK9H7H5ZAP4,Michele Ferguson,1,1,5,1276646400,Best Spaghetti I know of that's gluten free,This is the only gluten free spaghetti that my son eats.  I like the mix of grains in it.
477568,B001EO5RYK,AKPCMBPBO2WLE,C. Brugge,1,1,5,1276732800,Good stuff,This has the best taste and best texture of any granola I've tried.  Delicious!
477581,B001EO5RYK,A28Y4EOGIAB75F,Elizabeth Bennet &#34;Jodi&#34;,0,0,5,1279584000,Great Granola,Wonderful texture and flavor for a granola. Not overly sweet and we enjoy the hemp.
477586,B0015AR278,A2WQFLX3QYJCFA,Jessica,0,0,5,1345680000,Frooties,Great deal! I didn't read the candy count. lol. I had no idea I was buying 360 pieces of candy. Lol
